Season,RaceName,Circuit,Session,Driver,Team,LapNumber,LapInStint,Compound,Stint,LapTimeSec,NormalizedPace,Sector1Sec,Sector2Sec,Sector3Sec,Position,TrackStatus,TrackType
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,OCO,Alpine,70.0,21,MEDIUM,2.0,80.659,1.029654309640523,28.32,31.528,20.811,13.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,7.0,1,HARD,1.0,83.635,1.0676445057189543,29.254,32.821,21.56,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,8.0,2,HARD,1.0,83.131,1.0612106821895424,29.404,32.429,21.298,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,9.0,3,HARD,1.0,82.964,1.059078839869281,28.865,32.52,21.579,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,10.0,4,HARD,1.0,83.483,1.0657041462418302,28.806,32.73,21.947,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,11.0,5,HARD,1.0,83.677,1.0681806576797386,28.894,33.118,21.665,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,12.0,6,HARD,1.0,83.607,1.0672870710784315,29.214,32.712,21.681,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,16.0,7,HARD,1.0,83.781,1.0695082720588236,29.148,32.91,21.723,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,17.0,8,HARD,1.0,83.705,1.0685380923202614,29.417,32.647,21.641,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,18.0,9,HARD,1.0,83.806,1.069827410130719,29.532,32.688,21.586,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,19.0,10,HARD,1.0,83.72,1.0687295751633987,29.559,32.61,21.551,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,20.0,11,HARD,1.0,83.453,1.0653211805555556,29.368,32.453,21.632,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,22.0,12,HARD,1.0,83.593,1.06710835375817,29.317,32.616,21.66,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,23.0,13,HARD,1.0,83.421,1.0649126838235294,29.341,32.437,21.643,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,24.0,14,HARD,1.0,83.241,1.0626148897058825,29.302,32.376,21.563,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,25.0,15,HARD,1.0,83.584,1.0669934640522876,29.427,32.494,21.663,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,27.0,16,HARD,1.0,83.553,1.0665977328431373,29.484,32.432,21.637,12.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,28.0,17,HARD,1.0,83.45,1.0652828839869282,29.448,32.451,21.551,12.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,29.0,18,HARD,1.0,83.766,1.0693167892156863,29.638,32.464,21.664,11.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,30.0,19,HARD,1.0,83.425,1.0649637459150327,29.461,32.406,21.558,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,31.0,20,HARD,1.0,82.994,1.0594618055555556,29.297,32.219,21.478,9.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,32.0,21,HARD,1.0,83.774,1.0694189133986929,29.66,32.616,21.498,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,33.0,22,HARD,1.0,83.093,1.0607255923202614,29.292,32.298,21.503,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,34.0,23,HARD,1.0,83.262,1.0628829656862746,29.378,32.339,21.545,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,35.0,24,HARD,1.0,83.191,1.0619766135620916,29.433,32.204,21.554,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,36.0,25,HARD,1.0,83.597,1.067159415849673,29.597,32.492,21.508,11.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,38.0,26,HARD,1.0,83.275,1.0630489174836601,29.382,32.268,21.625,12.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,39.0,27,HARD,1.0,83.188,1.0619383169934642,29.446,32.27,21.472,12.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,40.0,28,HARD,1.0,83.072,1.0604575163398693,29.401,32.223,21.448,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,41.0,29,HARD,1.0,83.145,1.0613893995098038,29.354,32.255,21.536,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,42.0,30,HARD,1.0,83.341,1.063891441993464,29.38,32.488,21.473,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,44.0,31,HARD,1.0,83.206,1.062168096405229,29.27,32.303,21.633,12.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,45.0,32,HARD,1.0,83.072,1.0604575163398693,29.303,32.279,21.49,12.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,46.0,33,HARD,1.0,83.039,1.0600362540849673,29.252,32.198,21.589,12.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,47.0,34,HARD,1.0,83.008,1.059640522875817,29.241,32.127,21.64,12.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,48.0,35,HARD,1.0,82.879,1.0579937704248368,29.236,32.161,21.482,11.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,51.0,1,MEDIUM,2.0,81.855,1.044921875,29.119,31.61,21.126,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,52.0,2,MEDIUM,2.0,81.442,1.0396497140522876,28.972,31.385,21.085,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,53.0,3,MEDIUM,2.0,81.25,1.0371987336601307,28.968,31.366,20.916,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,54.0,4,MEDIUM,2.0,81.239,1.0370583129084967,28.975,31.425,20.839,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,55.0,5,MEDIUM,2.0,81.165,1.0361136642156863,29.035,31.222,20.908,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,56.0,6,MEDIUM,2.0,81.275,1.0375178717320261,28.975,31.311,20.989,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,57.0,7,MEDIUM,2.0,81.085,1.0350924223856208,28.976,31.301,20.808,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,58.0,8,MEDIUM,2.0,81.142,1.0358200571895424,28.881,31.415,20.846,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,59.0,9,MEDIUM,2.0,81.089,1.0351434844771241,28.934,31.311,20.844,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,60.0,10,MEDIUM,2.0,81.261,1.0373391544117647,28.984,31.363,20.914,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,61.0,11,MEDIUM,2.0,81.393,1.0390242034313726,28.985,31.264,21.144,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,62.0,12,MEDIUM,2.0,81.383,1.0388965482026142,29.067,31.387,20.929,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,63.0,13,MEDIUM,2.0,81.629,1.0420368668300655,28.93,31.58,21.119,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,64.0,14,MEDIUM,2.0,81.714,1.0431219362745099,29.092,31.536,21.086,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,65.0,15,MEDIUM,2.0,81.953,1.0461728962418302,29.136,31.564,21.253,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,66.0,16,MEDIUM,2.0,81.714,1.0431219362745099,29.074,31.614,21.026,13.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,67.0,17,MEDIUM,2.0,81.416,1.0393178104575163,28.919,31.531,20.966,13.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,68.0,18,MEDIUM,2.0,81.464,1.0399305555555556,29.005,31.442,21.017,13.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,69.0,19,MEDIUM,2.0,82.585,1.0542407066993464,29.273,32.094,21.218,13.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,BOT,Kick Sauber,70.0,20,MEDIUM,2.0,83.751,1.0691253063725492,29.536,32.266,21.949,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,7.0,1,HARD,1.0,83.668,1.0680657679738563,29.306,32.759,21.603,16.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,8.0,2,HARD,1.0,83.38,1.0643892973856208,29.34,32.787,21.253,16.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,9.0,3,HARD,1.0,82.904,1.058312908496732,28.652,32.775,21.477,16.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,11.0,4,HARD,1.0,83.608,1.0672998366013073,28.875,33.039,21.694,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,12.0,5,HARD,1.0,83.489,1.065780739379085,29.014,32.912,21.563,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,13.0,6,HARD,1.0,83.757,1.069201899509804,29.08,32.965,21.712,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,17.0,7,HARD,1.0,83.57,1.0668147467320261,29.365,32.583,21.622,16.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,18.0,8,HARD,1.0,83.676,1.0681678921568627,29.41,32.696,21.57,16.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,19.0,9,HARD,1.0,83.694,1.0683976715686274,29.412,32.575,21.707,16.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,20.0,10,HARD,1.0,83.54,1.0664317810457518,29.315,32.583,21.642,16.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,21.0,11,HARD,1.0,83.774,1.0694189133986929,29.355,32.788,21.631,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,22.0,12,HARD,1.0,83.7,1.0684742647058825,29.42,32.72,21.56,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,23.0,13,HARD,1.0,83.709,1.0685891544117647,29.651,32.65,21.408,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,24.0,14,HARD,1.0,83.371,1.0642744076797386,29.402,32.568,21.401,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,25.0,15,HARD,1.0,83.783,1.0695338031045751,29.667,32.593,21.523,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,30.0,16,HARD,1.0,83.71,1.0686019199346404,29.427,32.66,21.623,13.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,34.0,17,HARD,1.0,83.519,1.0661637050653596,29.466,32.584,21.469,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,35.0,18,HARD,1.0,83.514,1.0660998774509804,29.572,32.496,21.446,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,36.0,19,HARD,1.0,83.521,1.0661892361111112,29.463,32.604,21.454,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,37.0,20,HARD,1.0,83.308,1.0634701797385622,29.413,32.451,21.444,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,38.0,21,HARD,1.0,83.24,1.0626021241830066,29.486,32.41,21.344,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,39.0,22,HARD,1.0,83.444,1.0652062908496733,29.52,32.453,21.471,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,40.0,23,HARD,1.0,83.485,1.0657296772875817,29.54,32.476,21.469,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,41.0,24,HARD,1.0,83.646,1.0677849264705883,29.625,32.546,21.475,14.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,45.0,1,MEDIUM,2.0,82.364,1.0514195261437909,29.323,31.954,21.087,16.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,46.0,2,MEDIUM,2.0,83.064,1.0603553921568627,29.77,32.164,21.13,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,47.0,3,MEDIUM,2.0,81.98,1.0465175653594772,29.041,31.93,21.009,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,48.0,4,MEDIUM,2.0,81.834,1.0446537990196079,29.094,31.745,20.995,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,49.0,5,MEDIUM,2.0,81.689,1.0428027982026142,29.041,31.609,21.039,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,50.0,6,MEDIUM,2.0,81.776,1.0439133986928104,29.121,31.682,20.973,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,51.0,7,MEDIUM,2.0,81.772,1.0438623366013073,29.027,31.677,21.068,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,52.0,8,MEDIUM,2.0,81.78,1.0439644607843137,29.018,31.752,21.01,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,53.0,9,MEDIUM,2.0,81.786,1.0440410539215688,29.058,31.747,20.981,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,54.0,10,MEDIUM,2.0,81.713,1.043109170751634,29.003,31.675,21.035,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,55.0,11,MEDIUM,2.0,81.586,1.0414879493464053,28.999,31.622,20.965,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,56.0,12,MEDIUM,2.0,81.553,1.0410666870915033,28.982,31.591,20.98,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,57.0,13,MEDIUM,2.0,81.864,1.0450367647058825,29.074,31.67,21.12,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,59.0,14,MEDIUM,2.0,82.216,1.0495302287581698,29.006,32.022,21.188,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,60.0,15,MEDIUM,2.0,82.413,1.0520450367647058,29.05,32.214,21.149,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,61.0,16,MEDIUM,2.0,82.442,1.0524152369281046,29.102,32.21,21.13,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,62.0,17,MEDIUM,2.0,82.319,1.0508450776143792,29.246,31.969,21.104,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,63.0,18,MEDIUM,2.0,81.82,1.0444750816993464,29.087,31.762,20.971,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,64.0,19,MEDIUM,2.0,81.962,1.0462877859477124,29.141,31.736,21.085,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,65.0,20,MEDIUM,2.0,81.935,1.0459431168300655,29.191,31.612,21.132,17.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,66.0,21,MEDIUM,2.0,81.835,1.0446665645424835,28.99,31.713,21.132,16.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,67.0,22,MEDIUM,2.0,82.056,1.047487745098039,29.084,31.794,21.178,16.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,68.0,23,MEDIUM,2.0,81.826,1.0445516748366013,29.094,31.672,21.06,16.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,69.0,24,MEDIUM,2.0,83.604,1.0672487745098038,29.717,32.894,20.993,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,ZHO,Kick Sauber,70.0,25,MEDIUM,2.0,82.731,1.0561044730392157,28.66,32.9,21.171,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,7.0,1,HARD,1.0,83.455,1.0653467116013071,29.33,32.743,21.382,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,8.0,2,HARD,1.0,82.947,1.0588618259803921,29.276,32.383,21.288,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,9.0,3,HARD,1.0,83.203,1.0621297998366013,29.375,32.526,21.302,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,10.0,4,HARD,1.0,83.002,1.059563929738562,29.331,32.399,21.272,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,11.0,5,HARD,1.0,82.909,1.0583767361111112,29.311,32.25,21.348,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,12.0,6,HARD,1.0,82.693,1.0556193831699345,29.086,32.331,21.276,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,13.0,7,HARD,1.0,82.815,1.0571767769607843,29.177,32.336,21.302,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,14.0,8,HARD,1.0,82.791,1.0568704044117647,29.099,32.308,21.384,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,15.0,9,HARD,1.0,83.131,1.0612106821895424,29.23,32.464,21.437,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,16.0,10,HARD,1.0,83.246,1.0626787173202614,29.222,32.569,21.455,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,17.0,11,HARD,1.0,83.3,1.0633680555555556,29.318,32.582,21.4,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,19.0,12,HARD,1.0,83.517,1.0661381740196079,29.339,32.585,21.593,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,20.0,13,HARD,1.0,83.356,1.0640829248366013,29.389,32.463,21.504,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,21.0,14,HARD,1.0,83.374,1.064312704248366,29.356,32.559,21.459,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,22.0,15,HARD,1.0,83.493,1.065831801470588,29.311,32.593,21.589,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,23.0,16,HARD,1.0,83.423,1.0649382148692812,29.228,32.589,21.606,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,24.0,17,HARD,1.0,83.477,1.0656275531045751,29.276,32.617,21.584,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,25.0,18,HARD,1.0,83.493,1.065831801470588,29.394,32.61,21.489,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,26.0,19,HARD,1.0,83.689,1.0683338439542482,29.497,32.6,21.592,10.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,27.0,20,HARD,1.0,83.812,1.0699040032679739,29.595,32.686,21.531,9.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,29.0,21,HARD,1.0,82.879,1.0579937704248368,29.034,32.295,21.55,7.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,30.0,22,HARD,1.0,83.015,1.0597298815359477,29.361,32.188,21.466,6.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,31.0,23,HARD,1.0,83.088,1.0606617647058822,29.364,32.347,21.377,5.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,32.0,24,HARD,1.0,83.155,1.0615170547385622,29.447,32.451,21.257,4.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,35.0,25,HARD,1.0,83.219,1.0623340482026142,29.341,32.426,21.452,7.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,36.0,26,HARD,1.0,83.004,1.0595894607843137,29.273,32.354,21.377,7.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,37.0,27,HARD,1.0,83.154,1.0615042892156863,29.212,32.492,21.45,7.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,38.0,28,HARD,1.0,83.736,1.068933823529412,29.679,32.774,21.283,8.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,41.0,1,MEDIUM,2.0,81.503,1.0404284109477124,28.633,31.93,20.94,16.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,42.0,2,MEDIUM,2.0,82.259,1.0500791462418302,29.076,31.735,21.448,16.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,43.0,3,MEDIUM,2.0,81.362,1.038628472222222,28.613,31.673,21.076,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,44.0,4,MEDIUM,2.0,81.613,1.0418326184640523,28.946,31.582,21.085,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,45.0,5,MEDIUM,2.0,81.787,1.0440538194444446,29.021,31.704,21.062,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,46.0,6,MEDIUM,2.0,81.601,1.0416794321895424,28.81,31.694,21.097,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,47.0,7,MEDIUM,2.0,82.781,1.0567427491830066,28.787,32.466,21.528,15.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,48.0,8,MEDIUM,2.0,82.007,1.0468622344771243,28.768,32.205,21.034,13.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,49.0,9,MEDIUM,2.0,81.695,1.0428793913398693,28.785,31.787,21.123,12.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,50.0,10,MEDIUM,2.0,81.438,1.0395986519607843,28.659,31.756,21.023,12.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,51.0,11,MEDIUM,2.0,83.18,1.0618361928104576,28.679,32.479,22.022,12.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,52.0,12,MEDIUM,2.0,81.612,1.0418198529411764,28.745,31.721,21.146,12.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,53.0,13,MEDIUM,2.0,81.847,1.0448197508169934,28.883,31.867,21.097,12.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,54.0,14,MEDIUM,2.0,81.539,1.0408879697712419,28.935,31.522,21.082,12.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,55.0,15,MEDIUM,2.0,83.394,1.0645680147058825,28.93,31.952,22.512,12.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,56.0,16,MEDIUM,2.0,81.302,1.0378625408496733,28.542,31.616,21.144,12.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,57.0,17,MEDIUM,2.0,82.777,1.0566916870915033,29.419,32.265,21.093,12.0,1,Mixed
2024,Mexico City Grand Prix,Mexico City Grand Prix,Race,LAW,RB,58.0,18,MEDIUM,2.0,81.726,1.0432751225490196,28.959,31.717,21.05,12.0,1,Mixed
